2 | 2 | KT2848 | ZFSG Running | 163
21656 | 21995 | YT5665 | RLF Running | 179
21657 | 21657 | JU1285 | Finished | 0
21672 | 22032 | WV8689 | ZFSG Running | 60
21675 | 21885 | RF2615 | ZUJO Running | 304
21676 | 21742 | WO4943 | EHSP Running | 60
21686 | 21686 | KZ4389 | LCJ Waiting | 91
21686 | 21686 | OB7273 | LUY Waiting | 14
21687 | 21687 | NK9290 | ADI Running | 428
21687 | 21777 | GO6249 | TTSK Running | 49
21688 | 21688 | NZ7010 | SIM Running | 45
21700 | 21700 | OB7273 | LUY Running | 500
21702 | 22062 | BU9664 | ZFSG Running | 279
21703 | 21807 | PO8325 | TTSK Running | 323
21705 | 21795 | UG8156 | QNV Running | 70
21705 | 21915 | YX1903 | ZUJO Running | 24
21706 | 21772 | IR6170 | EHSP Running | 163
21707 | 21865 | VM9323 | QNV Running | 241
21711 | 22092 | BB6988 | ZFSG Running | 449
21711 | 21711 | UN9938 | ZRO Running | 94
21717 | 21837 | BB7414 | TTSK Running | 147
21725 | 21725 | SI3252 | Finished | 0
21728 | 21728 | DD6208 | GDZ Running | 114
21732 | 22122 | AO7054 | ZFSG Running | 73
21733 | 21733 | NZ7010 | SIM Waiting | 334
21735 | 21939 | XX2794 | ZUJO Running | 87
21742 | 21742 | AF7413 | EHSP Waiting | 9
21747 | 21867 | IN6461 | TTSK Running | 158
21749 | 21749 | IW3933 | EKO Waiting | 105
21751 | 21802 | AF7413 | EHSP Running | 337
21756 | 21756 | MZ6561 | QHP Waiting | 449
21757 | 21757 | IH4945 | YWW Waiting | 442
21759 | 21759 | JH2964 | CKB Waiting | 424
21762 | 22152 | TB9654 | ZFSG Running | 289
21765 | 21969 | WE1790 | ZUJO Running | 37
21772 | 21832 | WO4943 | EHSP Running | 30
21777 | 22176 | KZ4389 | LCJ Running | 184
21777 | 21897 | YF6504 | TTSK Running | 66
21792 | 22182 | RO8518 | ZFSG Running | 190
21795 | 21795 | AX2750 | QNV Waiting | 261
21795 | 21795 | NI9878 | DKE Waiting | 114
21795 | 21999 | VD3478 | ZUJO Running | 88
21802 | 21862 | IR6170 | EHSP Running | 133
21805 | 21805 | UN9938 | ZRO Waiting | 306
21807 | 21927 | GO6249 | TTSK Running | 19
21809 | 22335 | QS5048 | IYS Running | 476
21822 | 22212 | LW9015 | ZFSG Running | 183
21825 | 21825 | ZD2363 | RLF Waiting | 438
21825 | 22029 | DB9978 | ZUJO Running | 169
21832 | 21892 | AF7413 | EHSP Running | 307
21837 | 21946 | PO8325 | TTSK Running | 293
21842 | 21922 | DD6208 | EHSP Running | 264
21852 | 22242 | ML6062 | ZFSG Running | 137
21854 | 22224 | IW3933 | EKO Running | 316
21855 | 22059 | FN1074 | ZUJO Running | 242
21862 | 21862 | WO4943 | GDZ Running | 267
21865 | 22272 | UG8156 | ZFSG Running | 9
21867 | 21976 | BB7414 | TTSK Running | 117
21881 | 22106 | ZO7644 | QNV Running | 257
21882 | 22281 | GL3702 | ZFSG Running | 399
21885 | 22089 | TY1447 | ZUJO Running | 133
21892 | 21952 | IR6170 | EHSP Running | 103
21897 | 22006 | IN6461 | TTSK Running | 128
21899 | 22540 | ZT4883 | EKO Running | 21
21909 | 21909 | NI9878 | DKE Running | 391
21912 | 22311 | ZA3881 | ZFSG Running | 329
21915 | 22119 | RF2615 | ZUJO Running | 274
21916 | 21916 | KT2848 | SJU Waiting | 203
21922 | 21982 | AF7413 | EHSP Running | 277
21927 | 22036 | YF6504 | TTSK Running | 36
21939 | 21939 | YX1903 | Finished | 0
21942 | 22341 | KJ5649 | ZFSG Running | 125
21946 | 21946 | GO6249 | ZRO Running | 422
21952 | 22012 | DD6208 | EHSP Running | 234
21969 | 22149 | XX2794 | ZUJO Running | 57
21972 | 22371 | WN5757 | ZFSG Running | 185
21976 | 22066 | PO8325 | TTSK Running | 263
21982 | 22042 | IR6170 | EHSP Running | 73
21983 | 21983 | JD7686 | WQN Waiting | 284
21987 | 21987 | HZ3789 | QHP Waiting | 253
21995 | 22096 | FI3661 | TTSK Running | 8
21999 | 22179 | WE1790 | ZUJO Running | 7
22002 | 22401 | YR8562 | ZFSG Running | 176
22006 | 22104 | BB7414 | TTSK Running | 87
22009 | 22368 | UH9080 | ZRO Running | 240
22012 | 22072 | AF7413 | EHSP Running | 247
22017 | 22431 | MG3799 | ZFSG Running | 283
22029 | 22186 | VD3478 | ZUJO Running | 58
22032 | 22461 | VR2866 | ZFSG Running | 74
22034 | 22034 | MV1466 | EKO Waiting | 418
22036 | 22134 | IN6461 | TTSK Running | 98
22042 | 22102 | DD6208 | EHSP Running | 204
22056 | 22363 | AX2750 | QNV Running | 364
22059 | 22216 | DB9978 | ZUJO Running | 139
22062 | 22491 | WV8689 | ZFSG Running | 30
22066 | 22164 | YF6504 | TTSK Running | 6
22067 | 22067 | NZ7010 | SIM Running | 80
22072 | 22132 | IR6170 | EHSP Running | 43
22089 | 22246 | FN1074 | ZUJO Running | 212
22092 | 22521 | BU9664 | ZFSG Running | 249
22096 | 22170 | PO8325 | TTSK Running | 233
22102 | 22162 | AF7413 | EHSP Running | 217
22104 | 22104 | FI3661 | Finished | 0
22106 | 22106 | VM9323 | QNV Waiting | 483
22109 | 22109 | CD8074 | CKB Waiting | 345
22111 | 22608 | UN9938 | ZRO Running | 155
22115 | 22115 | NK9290 | ADI Waiting | 430
22119 | 22119 | KT2848 | SJU Running | 191
22119 | 22276 | TY1447 | ZUJO Running | 103
22122 | 22551 | BB6988 | ZFSG Running | 419
22129 | 22129 | WO4943 | GDZ Waiting | 238
22132 | 22192 | DD6208 | EHSP Running | 174
22134 | 22134 | KR9273 | IBG Waiting | 38
22134 | 22200 | BB7414 | TTSK Running | 57
22147 | 22306 | NZ7010 | ZUJO Running | 352
22149 | 22336 | RF2615 | ZUJO Running | 244
22152 | 22581 | AO7054 | ZFSG Running | 43
22162 | 22222 | IR6170 | EHSP Running | 13
22164 | 22230 | IN6461 | TTSK Running | 68
22170 | 22170 | YF6504 | IBG Running | 484
22172 | 22654 | KR9273 | IBG Running | 199
22174 | 22260 | YT5665 | TTSK Running | 309
22176 | 22176 | JA9704 | LCJ Waiting | 425
22179 | 22366 | XX2794 | ZUJO Running | 27
22182 | 22611 | TB9654 | ZFSG Running | 259
22183 | 22183 | JH2964 | CKB Running | 483
22186 | 22186 | WE1790 | Finished | 0
22192 | 22235 | AF7413 | EHSP Running | 187
22199 | 22199 | IH4945 | YWW Running | 370
22200 | 22641 | OB7273 | ZFSG Running | 256
22200 | 22290 | PO8325 | TTSK Running | 203
22205 | 22205 | MZ6561 | QHP Running | 365
22212 | 22671 | RO8518 | ZFSG Running | 160
22216 | 22393 | VD3478 | ZUJO Running | 28
22221 | 22221 | FI1343 | EKO Waiting | 274
22222 | 22265 | DD6208 | EHSP Running | 144
22224 | 22224 | UA9502 | EKO Waiting | 442
22230 | 22320 | BB7414 | TTSK Running | 27
22235 | 22235 | IR6170 | GDZ Running | 201
22240 | 22570 | HZ3789 | QHP Running | 282
22242 | 22701 | LW9015 | ZFSG Running | 153
22246 | 22421 | DB9978 | ZUJO Running | 109
22260 | 22347 | IN6461 | TTSK Running | 38
22263 | 22263 | ZD2363 | RLF Running | 264
22265 | 22295 | AF7413 | EHSP Running | 157
22267 | 22267 | JD7686 | WQN Running | 77
22272 | 22731 | ML6062 | ZFSG Running | 107
22276 | 22451 | FN1074 | ZUJO Running | 182
22281 | 22281 | UG8156 | Finished | 0
22290 | 22377 | YT5665 | TTSK Running | 279
22295 | 22325 | DD6208 | EHSP Running | 114
22300 | 22300 | NI9878 | DKE Waiting | 29
22306 | 22481 | TY1447 | ZUJO Running | 73
22310 | 22310 | KT2848 | SJU Waiting | 252
22311 | 22761 | GL3702 | ZFSG Running | 369
22320 | 22407 | PO8325 | TTSK Running | 173
22325 | 22355 | AF7413 | EHSP Running | 127
22329 | 22329 | NI9878 | DKE Running | 151
22335 | 22335 | DU2124 | IYS Waiting | 405
22336 | 22511 | NZ7010 | ZUJO Running | 322
22341 | 22791 | ZA3881 | ZFSG Running | 299
22344 | 22344 | JD7686 | WQN Waiting | 118
22347 | 22347 | BB7414 | Finished | 0
22355 | 22385 | DD6208 | EHSP Running | 84
22360 | 22821 | KZ4389 | ZFSG Running | 405
22363 | 22851 | ZO7644 | ZFSG Running | 297
22366 | 22541 | RF2615 | ZUJO Running | 214
22367 | 22436 | WO4943 | GDZ Running | 489
22368 | 22368 | GO6249 | ZRO Waiting | 55
22371 | 22881 | KJ5649 | ZFSG Running | 95
22377 | 22437 | IN6461 | TTSK Running | 8
22385 | 22415 | AF7413 | EHSP Running | 97
22393 | 22393 | XX2794 | WKZ Running | 144
22401 | 22911 | WN5757 | ZFSG Running | 155
22407 | 22445 | YT5665 | TTSK Running | 249
22415 | 22445 | DD6208 | EHSP Running | 54
22421 | 22421 | VD3478 | RFO Running | 95
22423 | 22763 | GO6249 | ZRO Running | 60
22431 | 22941 | YR8562 | ZFSG Running | 146
22436 | 22436 | IR6170 | GDZ Waiting | 7
22437 | 22475 | PO8325 | TTSK Running | 143
22443 | 22925 | IR6170 | GDZ Running | 396
22445 | 22445 | IN6461 | Finished | 0
22445 | 22475 | AF7413 | EHSP Running | 67
22451 | 22571 | DB9978 | ZUJO Running | 79
22452 | 22561 | MV1466 | EKO Running | 402
22454 | 22666 | CD8074 | CKB Running | 324
22461 | 22971 | MG3799 | ZFSG Running | 253
22462 | 22462 | JD7686 | WQN Running | 57
22475 | 22505 | DD6208 | EHSP Running | 24
22475 | 22505 | YT5665 | TTSK Running | 219
22480 | 22601 | NI9878 | ZUJO Running | 88
22481 | 22631 | FN1074 | ZUJO Running | 152
22491 | 23001 | VR2866 | ZFSG Running | 44
22495 | 22963 | FI1343 | EKO Running | 293
22505 | 22529 | AF7413 | EHSP Running | 37
22505 | 22535 | PO8325 | TTSK Running | 113
22511 | 22661 | TY1447 | ZUJO Running | 43
22516 | 22516 | VD3478 | RFO Waiting | 455
22519 | 22559 | JD7686 | EHSP Running | 186
22521 | 22521 | WV8689 | ZFSG Waiting | 299
22527 | 22565 | ZD2363 | TTSK Running | 177
22529 | 22529 | DD6208 | Finished | 0
22535 | 22595 | YT5665 | TTSK Running | 189
22537 | 22537 | XX2794 | WKZ Waiting | 213
22540 | 22540 | IW3933 | EKO Waiting | 416
22541 | 22691 | NZ7010 | ZUJO Running | 292
22545 | 22545 | NK9290 | ADI Running | 111
22551 | 23031 | BU9664 | ZFSG Running | 219
22559 | 22589 | AF7413 | EHSP Running | 7
22561 | 22561 | ZT4883 | EKO Waiting | 308
22562 | 22562 | KT2848 | SJU Running | 172
22565 | 22625 | PO8325 | TTSK Running | 83
22569 | 22569 | IH4945 | YWW Waiting | 442
22570 | 22570 | MZ6561 | QHP Waiting | 152
22571 | 22721 | RF2615 | ZUJO Running | 184
22581 | 23061 | BB6988 | ZFSG Running | 389
22589 | 22727 | VM9323 | QNV Running | 357
22589 | 22596 | JD7686 | EHSP Running | 156
22595 | 22655 | ZD2363 | TTSK Running | 147
22596 | 22596 | AF7413 | WQN Running | 475
22601 | 22601 | JA9704 | LCJ Running | 244
22601 | 22751 | DB9978 | ZUJO Running | 49
22608 | 22608 | UH9080 | ZRO Waiting | 296
22611 | 23091 | AO7054 | ZFSG Running | 13
22625 | 22685 | YT5665 | TTSK Running | 159
22626 | 22626 | JD7686 | EHSP Running | 126
22631 | 22781 | NI9878 | ZUJO Running | 58
22641 | 23104 | TB9654 | ZFSG Running | 229
22654 | 22654 | YF6504 | IBG Waiting | 238
22655 | 22715 | PO8325 | TTSK Running | 53
22656 | 22745 | NK9290 | TTSK Running | 185
22656 | 22656 | JD7686 | EHSP Running | 96
22661 | 22811 | FN1074 | ZUJO Running | 122
22666 | 23134 | JH2964 | ZFSG Running | 200
22666 | 23256 | UA9502 | EKO Running | 11
22671 | 23164 | OB7273 | ZFSG Running | 226
22685 | 22775 | ZD2363 | TTSK Running | 117
22686 | 22686 | JD7686 | EHSP Running | 66
22691 | 22841 | TY1447 | ZUJO Running | 13
22701 | 23194 | RO8518 | ZFSG Running | 130
22715 | 22805 | YT5665 | TTSK Running | 129
22716 | 22716 | JD7686 | EHSP Running | 36
22721 | 22854 | NZ7010 | ZUJO Running | 262
22722 | 22852 | MZ6561 | QHP Running | 258
22727 | 23224 | AX2750 | ZFSG Running | 376
22731 | 23254 | LW9015 | ZFSG Running | 123
22734 | 22734 | KT2848 | SJU Waiting | 362
22740 | 22811 | DU2124 | IYS Running | 227
22745 | 22835 | PO8325 | TTSK Running | 23
22746 | 22746 | JD7686 | EHSP Running | 6
22750 | 22750 | XX2794 | WKZ Running | 106
22751 | 22884 | RF2615 | ZUJO Running | 154
22752 | 22752 | JD7686 | Finished | 0
22761 | 23284 | ML6062 | ZFSG Running | 77
22763 | 22763 | UN9938 | ZRO Waiting | 267
22775 | 22858 | NK9290 | TTSK Running | 155
22781 | 22914 | DB9978 | ZUJO Running | 19
22791 | 23314 | GL3702 | ZFSG Running | 339
22805 | 22888 | ZD2363 | TTSK Running | 87
22811 | 22811 | QS5048 | IYS Waiting | 341
22811 | 22933 | NI9878 | ZUJO Running | 28
22820 | 23344 | WV8689 | ZFSG Running | 76
22821 | 23374 | ZA3881 | ZFSG Running | 269
22823 | 22823 | GO6249 | ZRO Waiting | 479
22835 | 22918 | YT5665 | TTSK Running | 99
22841 | 22961 | FN1074 | ZUJO Running | 92
22845 | 22845 | JA9704 | LCJ Waiting | 282
22851 | 23404 | KZ4389 | ZFSG Running | 375
22852 | 22852 | HZ3789 | QHP Waiting | 142
22853 | 22948 | KR9273 | TTSK Running | 203
22854 | 22854 | TY1447 | Finished | 0
22856 | 22856 | XX2794 | WKZ Waiting | 200
22858 | 22858 | PO8325 | Finished | 0
22869 | 23267 | ZT4883 | EKO Running | 422
22881 | 23434 | ZO7644 | ZFSG Running | 267
22884 | 22991 | NZ7010 | ZUJO Running | 232
22888 | 22978 | NK9290 | TTSK Running | 125
22892 | 22892 | YF6504 | IBG Running | 453
22904 | 22904 | UH9080 | ZRO Running | 406
22911 | 23464 | KJ5649 | ZFSG Running | 65
22914 | 23021 | RF2615 | ZUJO Running | 124
22918 | 23008 | ZD2363 | TTSK Running | 57
22925 | 22925 | WO4943 | GDZ Waiting | 351
22933 | 22933 | DB9978 | RFO Running | 293
22941 | 23494 | WN5757 | ZFSG Running | 125
22948 | 23038 | YT5665 | TTSK Running | 69
22956 | 23689 | IW3933 | EKO Running | 315
22961 | 22961 | NI9878 | Finished | 0
22963 | 22963 | MV1466 | EKO Waiting | 49
22971 | 23226 | VD3478 | RFO Running | 362
22971 | 23524 | YR8562 | ZFSG Running | 116
22978 | 23068 | KR9273 | TTSK Running | 173
22990 | 22990 | CD8074 | CKB Waiting | 427
22991 | 23051 | FN1074 | ZUJO Running | 62
22994 | 23110 | HZ3789 | QHP Running | 325
23001 | 23554 | MG3799 | ZFSG Running | 223
23008 | 23098 | NK9290 | TTSK Running | 95
23011 | 23011 | IH4945 | YWW Running | 392
23012 | 24004 | MV1466 | EKO Running | 433
23021 | 23081 | NZ7010 | ZUJO Running | 202
23030 | 23310 | UN9938 | ZRO Running | 354
23031 | 23584 | VR2866 | ZFSG Running | 14
23038 | 23038 | DU2124 | IYS Waiting | 305
23038 | 23128 | ZD2363 | TTSK Running | 27
23051 | 23111 | RF2615 | ZUJO Running | 94
23056 | 23056 | XX2794 | WKZ Running | 397
23061 | 23598 | BU9664 | ZFSG Running | 189
23068 | 23155 | YT5665 | TTSK Running | 39
23071 | 23071 | AF7413 | WQN Waiting | 228
23081 | 23141 | FN1074 | ZUJO Running | 32
23084 | 23084 | VM9323 | QNV Waiting | 380
23091 | 23628 | BB6988 | ZFSG Running | 359
23096 | 23096 | KT2848 | SJU Running | 405
23098 | 23185 | KR9273 | TTSK Running | 143
23104 | 23104 | AO7054 | ZFSG Waiting | 133
23110 | 23171 | MZ6561 | ZUJO Running | 292
23111 | 23201 | NZ7010 | ZUJO Running | 172
23127 | 23127 | JA9704 | LCJ Running | 288
23128 | 23215 | NK9290 | TTSK Running | 65
23134 | 23658 | TB9654 | ZFSG Running | 199
23141 | 23231 | RF2615 | ZUJO Running | 64
23152 | 23152 | QS5048 | IYS Running | 12
23155 | 23155 | ZD2363 | Finished | 0
23164 | 23164 | QS5048 | IYS Waiting | 176
23164 | 23688 | JH2964 | ZFSG Running | 170
23171 | 23261 | FN1074 | ZUJO Running | 2
23185 | 23245 | YT5665 | TTSK Running | 9
23194 | 23718 | OB7273 | ZFSG Running | 196
23201 | 23263 | MZ6561 | ZUJO Running | 262
23215 | 23254 | KR9273 | TTSK Running | 113
23224 | 23748 | RO8518 | ZFSG Running | 100
23226 | 23226 | DB9978 | RFO Waiting | 329
23231 | 23293 | NZ7010 | ZUJO Running | 142
23237 | 23778 | AO7054 | ZFSG Running | 360
23245 | 23284 | NK9290 | TTSK Running | 35
23254 | 23254 | YT5665 | Finished | 0
23254 | 23808 | AX2750 | ZFSG Running | 346
23256 | 23256 | FI1343 | EKO Waiting | 393
23261 | 23323 | RF2615 | ZUJO Running | 34
23263 | 23263 | FN1074 | Finished | 0
23267 | 23267 | UA9502 | EKO Waiting | 250
23276 | 23321 | WO4943 | GDZ Running | 427
23284 | 23314 | KR9273 | TTSK Running | 83
23284 | 23838 | LW9015 | ZFSG Running | 93
23293 | 23353 | MZ6561 | ZUJO Running | 232
23299 | 23299 | AF7413 | WQN Running | 84
23302 | 23664 | GO6249 | ZRO Running | 400
23310 | 23310 | UH9080 | ZRO Waiting | 205
23314 | 23868 | ML6062 | ZFSG Running | 47
23314 | 23344 | NK9290 | TTSK Running | 5
23321 | 23321 | IR6170 | GDZ Waiting | 444
23323 | 23383 | NZ7010 | ZUJO Running | 112
23340 | 23340 | QS5048 | IYS Running | 243
23343 | 23583 | DU2124 | IYS Running | 137
23344 | 23898 | GL3702 | ZFSG Running | 309
23344 | 23349 | KR9273 | TTSK Running | 53
23345 | 23345 | YF6504 | IBG Waiting | 271
23349 | 23349 | NK9290 | Finished | 0
23353 | 23413 | RF2615 | ZUJO Running | 4
23374 | 23928 | WV8689 | ZFSG Running | 46
23379 | 23379 | KR9273 | TTSK Running | 23
23383 | 23383 | AF7413 | WQN Waiting | 81
23383 | 23417 | MZ6561 | ZUJO Running | 202
23402 | 23402 | KR9273 | Finished | 0
23403 | 23447 | IH4945 | ZUJO Running | 75
23404 | 23958 | ZA3881 | ZFSG Running | 239
23413 | 23477 | NZ7010 | ZUJO Running | 82
23415 | 23415 | JA9704 | LCJ Waiting | 82
23417 | 23417 | CD8074 | CKB Running | 423
23417 | 23588 | RF2615 | RFO Running | 246
23434 | 23988 | KZ4389 | ZFSG Running | 345
23435 | 23435 | HZ3789 | QHP Waiting | 131
23447 | 23507 | MZ6561 | ZUJO Running | 172
23453 | 23453 | XX2794 | WKZ Waiting | 100
23464 | 23464 | AF7413 | WQN Running | 210
23464 | 23464 | VM9323 | QNV Running | 93
23464 | 24018 | ZO7644 | ZFSG Running | 237
23477 | 23537 | IH4945 | ZUJO Running | 45
23494 | 24048 | KJ5649 | ZFSG Running | 35
23497 | 23497 | JA9704 | LCJ Running | 27
23501 | 24078 | KT2848 | ZFSG Running | 0
23507 | 23567 | NZ7010 | ZUJO Running | 52
23515 | 24064 | UH9080 | ZRO Running | 262
23517 | 24437 | UA9502 | EKO Running | 68
23524 | 24078 | JA9704 | ZFSG Running | 274
23524 | 24108 | WN5757 | ZFSG Running | 95
23537 | 23597 | MZ6561 | ZUJO Running | 142
23553 | 23553 | XX2794 | WKZ Running | 352
23554 | 24138 | YR8562 | ZFSG Running | 86
23555 | 23834 | DB9978 | RFO Running | 106
23557 | 24168 | VM9323 | ZFSG Running | 143
23566 | 23566 | HZ3789 | QHP Running | 240
23567 | 23627 | IH4945 | ZUJO Running | 15
23583 | 24198 | QS5048 | ZFSG Running | 213
23584 | 24228 | MG3799 | ZFSG Running | 193
23588 | 23588 | VD3478 | RFO Waiting | 238
23597 | 23642 | NZ7010 | ZUJO Running | 22
23598 | 23720 | VR2866 | IYS Running | 176
23616 | 23616 | YF6504 | IBG Running | 47
23627 | 23664 | MZ6561 | ZUJO Running | 112
23628 | 24258 | BU9664 | ZFSG Running | 159
23642 | 23642 | IH4945 | Finished | 0
23649 | 24505 | FI1343 | EKO Running | 488
23658 | 24288 | BB6988 | ZFSG Running | 329
23663 | 23663 | YF6504 | IBG Waiting | 465
23664 | 23664 | NZ7010 | Finished | 0
23664 | 23664 | UN9938 | TTSK Running | 468
23674 | 23674 | AF7413 | WQN Waiting | 493
23688 | 24318 | TB9654 | ZFSG Running | 169
23689 | 23689 | ZT4883 | EKO Waiting | 466
23694 | 23694 | MZ6561 | ZUJO Running | 82
23694 | 23694 | UN9938 | TTSK Running | 438
23718 | 24348 | JH2964 | ZFSG Running | 140
23720 | 24378 | DU2124 | ZFSG Running | 470
23724 | 23724 | MZ6561 | ZUJO Running | 52
23724 | 23724 | UN9938 | TTSK Running | 408
23748 | 23748 | WO4943 | GDZ Waiting | 226
23748 | 24408 | OB7273 | ZFSG Running | 166
23754 | 23754 | MZ6561 | ZUJO Running | 22
23754 | 23754 | UN9938 | TTSK Running | 378
23765 | 23765 | IR6170 | GDZ Running | 433
23776 | 23776 | MZ6561 | Finished | 0
23778 | 24438 | RO8518 | ZFSG Running | 70
23784 | 23784 | UN9938 | TTSK Running | 348
23806 | 23806 | HZ3789 | ZUJO Running | 469
23808 | 24468 | AO7054 | ZFSG Running | 330
23814 | 23814 | UN9938 | TTSK Running | 318
23826 | 23940 | VD3478 | RFO Running | 99
23834 | 23834 | RF2615 | RFO Waiting | 292
23836 | 23836 | HZ3789 | ZUJO Running | 439
23838 | 24498 | AX2750 | ZFSG Running | 316
23840 | 23840 | CD8074 | CKB Waiting | 155
23844 | 23844 | UN9938 | TTSK Running | 288
23866 | 23866 | HZ3789 | ZUJO Running | 409
23868 | 24528 | LW9015 | ZFSG Running | 63
23874 | 23874 | UN9938 | TTSK Running | 258
23896 | 23896 | VR2866 | IYS Waiting | 220
23896 | 23896 | HZ3789 | ZUJO Running | 379
23898 | 24558 | ML6062 | ZFSG Running | 17
23904 | 23904 | UN9938 | TTSK Running | 228
23905 | 23926 | XX2794 | ZUJO Running | 285
23926 | 23956 | HZ3789 | ZUJO Running | 349
23928 | 24575 | GL3702 | ZFSG Running | 279
23934 | 23934 | UN9938 | TTSK Running | 198
23940 | 23940 | DB9978 | RFO Waiting | 367
23956 | 23986 | XX2794 | ZUJO Running | 255
23958 | 24605 | WV8689 | ZFSG Running | 16
23964 | 23964 | UN9938 | TTSK Running | 168
23974 | 24198 | WO4943 | GDZ Running | 409
23986 | 24016 | HZ3789 | ZUJO Running | 319
23988 | 24621 | ZA3881 | ZFSG Running | 209
23994 | 23994 | UN9938 | TTSK Running | 138
23995 | 23995 | CD8074 | CKB Running | 422
24004 | 24004 | IW3933 | EHSP Running | 69
24016 | 24046 | XX2794 | ZUJO Running | 225
24018 | 24651 | KZ4389 | ZFSG Running | 315
24024 | 24024 | UN9938 | TTSK Running | 108
24034 | 24034 | IW3933 | EHSP Running | 39
24039 | 24039 | VD3478 | RFO Waiting | 367
24046 | 24076 | HZ3789 | ZUJO Running | 289
24048 | 24681 | ZO7644 | ZFSG Running | 207
24054 | 24054 | UN9938 | TTSK Running | 78
24064 | 24064 | GO6249 | ZRO Waiting | 420
24064 | 24064 | IW3933 | EHSP Running | 9
24073 | 24073 | IW3933 | Finished | 0
24076 | 24106 | XX2794 | ZUJO Running | 195
24078 | 24078 | KT2848 | Finished | 0
24078 | 24711 | KJ5649 | ZFSG Running | 5
24084 | 24084 | UN9938 | TTSK Running | 48
24106 | 24136 | HZ3789 | ZUJO Running | 259
24108 | 24716 | JA9704 | ZFSG Running | 244
24114 | 24114 | UN9938 | TTSK Running | 18
24116 | 24116 | VR2866 | IYS Running | 201
24126 | 24126 | RF2615 | RFO Running | 85
24128 | 24128 | YF6504 | IBG Running | 277
24132 | 24132 | UN9938 | Finished | 0
24136 | 24166 | XX2794 | ZUJO Running | 165
24138 | 24746 | WN5757 | ZFSG Running | 65
24155 | 24993 | ZT4883 | EKO Running | 364
24166 | 24196 | HZ3789 | ZUJO Running | 229
24167 | 24167 | AF7413 | WQN Running | 302
24168 | 24776 | YR8562 | ZFSG Running | 56
24196 | 24226 | XX2794 | ZUJO Running | 135
24198 | 24198 | IR6170 | GDZ Waiting | 89
24198 | 24806 | VM9323 | ZFSG Running | 113
24211 | 24211 | RF2615 | RFO Waiting | 370
24226 | 24256 | HZ3789 | ZUJO Running | 199
24228 | 24836 | QS5048 | ZFSG Running | 183
24256 | 24286 | XX2794 | ZUJO Running | 105
24258 | 24866 | MG3799 | ZFSG Running | 163
24286 | 24316 | HZ3789 | ZUJO Running | 169
24287 | 24607 | IR6170 | GDZ Running | 392
24288 | 24896 | BU9664 | ZFSG Running | 129
24307 | 24307 | DB9978 | RFO Running | 115
