1 | 1 | TC8445 | GTYI Running | 71
21022 | 21352 | QS6782 | WQSY Running | 184
21028 | 21078 | TT2884 | ZCDT Running | 104
21036 | 21336 | UG1000 | AMZJ Running | 33
21039 | 21531 | EK5998 | IDRA Running | 247
21043 | 21075 | IV3397 | GTYI Running | 69
21045 | 21045 | VK1891 | Finished | 0
21052 | 21382 | AT4994 | WQSY Running | 40
21058 | 21108 | DZ4231 | ZCDT Running | 389
21066 | 21066 | IE1120 | GQQ Running | 2
21066 | 21366 | ST2100 | AMZJ Running | 278
21068 | 21138 | IE1120 | ZCDT Running | 315
21069 | 21561 | CA4629 | IDRA Running | 103
21073 | 21073 | CX2610 | Finished | 0
21075 | 21105 | WR8705 | GTYI Running | 108
21078 | 21078 | RT9408 | Finished | 0
21082 | 21412 | NZ5800 | WQSY Running | 2
21096 | 21396 | ZU7922 | AMZJ Running | 365
21099 | 21591 | LL1257 | IDRA Running | 151
21105 | 21135 | IV3397 | GTYI Running | 39
21108 | 21168 | TT2884 | ZCDT Running | 74
21111 | 21111 | VM8791 | HPC Running | 293
21112 | 21414 | ZM8819 | WQSY Running | 78
21126 | 21426 | EK9518 | AMZJ Running | 79
21129 | 21129 | WY7322 | AYX Waiting | 36
21135 | 21165 | WR8705 | GTYI Running | 78
21138 | 21198 | DZ4231 | ZCDT Running | 359
21141 | 21621 | UA2932 | IDRA Running | 103
21142 | 21444 | NL5756 | WQSY Running | 67
21156 | 21156 | PR8175 | ZGZ Running | 97
21156 | 21456 | QF4765 | AMZJ Running | 13
21165 | 21165 | WY7322 | AYX Running | 274
21165 | 21195 | IV3397 | GTYI Running | 9
21168 | 21228 | IE1120 | ZCDT Running | 285
21171 | 21651 | YV1743 | IDRA Running | 300
21172 | 21474 | PA5529 | WQSY Running | 292
21186 | 21469 | EC1594 | AMZJ Running | 127
21195 | 21204 | WR8705 | GTYI Running | 48
21198 | 21258 | TT2884 | ZCDT Running | 44
21199 | 21234 | CP8037 | GTYI Running | 69
21201 | 21681 | FX4951 | IDRA Running | 41
21202 | 21504 | MQ4649 | WQSY Running | 110
21204 | 21204 | IV3397 | Finished | 0
21207 | 21207 | AE7262 | ZCN Waiting | 417
21216 | 21499 | WE8143 | AMZJ Running | 168
21228 | 21288 | DZ4231 | ZCDT Running | 329
21231 | 21711 | IB2263 | IDRA Running | 128
21232 | 21534 | MB8755 | WQSY Running | 13
21234 | 21264 | WR8705 | GTYI Running | 18
21238 | 21238 | DO9371 | XTT Waiting | 387
21246 | 21529 | YA5160 | AMZJ Running | 104
21253 | 21559 | PR8175 | AMZJ Running | 46
21258 | 21318 | IE1120 | ZCDT Running | 255
21261 | 21741 | YM5038 | IDRA Running | 19
21262 | 21547 | RQ6933 | WQSY Running | 96
21264 | 21282 | CP8037 | GTYI Running | 39
21276 | 21589 | XN5521 | AMZJ Running | 32
21282 | 21367 | WR8705 | ROX Running | 374
21284 | 21284 | ZC4232 | XLO Waiting | 195
21288 | 21348 | TT2884 | ZCDT Running | 14
21291 | 21760 | XR7203 | IDRA Running | 104
21292 | 21577 | TE9208 | WQSY Running | 140
21306 | 21619 | AG1168 | AMZJ Running | 302
21311 | 21311 | CQ3852 | DKB Running | 387
21312 | 21312 | CP8037 | GTYI Running | 9
21318 | 21362 | DZ4231 | ZCDT Running | 299
21321 | 21321 | CP8037 | Finished | 0
21321 | 21790 | MK1284 | IDRA Running | 77
21322 | 21607 | DD1622 | WQSY Running | 245
21336 | 21649 | DW9737 | AMZJ Running | 50
21348 | 21392 | IE1120 | ZCDT Running | 225
21351 | 21820 | AZ7152 | IDRA Running | 82
21352 | 21637 | JQ6883 | WQSY Running | 389
21362 | 21362 | TT2884 | Finished | 0
21365 | 21365 | WC1548 | UDK Waiting | 67
21366 | 21679 | UG1000 | AMZJ Running | 3
21367 | 21367 | UU6266 | ROX Waiting | 58
21378 | 21633 | GZ8627 | UDK Running | 304
21381 | 21850 | YB2742 | IDRA Running | 25
21382 | 21667 | QS6782 | WQSY Running | 154
21392 | 21422 | DZ4231 | ZCDT Running | 269
21396 | 21682 | ST2100 | AMZJ Running | 248
21404 | 21404 | VM8791 | HPC Waiting | 272
21411 | 21875 | MQ7520 | IDRA Running | 91
21412 | 21697 | AT4994 | WQSY Running | 10
21414 | 21414 | NZ5800 | PBN Running | 254
21422 | 21452 | IE1120 | ZCDT Running | 195
21425 | 21741 | UU6266 | ROX Running | 307
21426 | 21712 | ZU7922 | AMZJ Running | 335
21432 | 21937 | WC1548 | UDK Running | 429
21439 | 21482 | WY7322 | ZCDT Running | 114
21441 | 21905 | MV5132 | IDRA Running | 185
21444 | 21707 | ZM8819 | WQSY Running | 48
21452 | 21512 | DZ4231 | ZCDT Running | 239
21456 | 21742 | EK9518 | AMZJ Running | 49
21469 | 21469 | QF4765 | Finished | 0
21471 | 21935 | QC6923 | IDRA Running | 96
21474 | 21737 | NL5756 | WQSY Running | 37
21479 | 21645 | ZC4232 | XLO Running | 242
21482 | 21542 | IE1120 | ZCDT Running | 165
21499 | 21772 | EC1594 | AMZJ Running | 97
21501 | 21965 | KS4285 | IDRA Running | 223
21504 | 21767 | PA5529 | WQSY Running | 262
21512 | 21572 | WY7322 | ZCDT Running | 84
21529 | 21802 | WE8143 | AMZJ Running | 138
21531 | 21995 | HW3855 | IDRA Running | 163
21534 | 21797 | MQ4649 | WQSY Running | 80
21542 | 21602 | DZ4231 | ZCDT Running | 209
21547 | 21547 | MB8755 | DWU Running | 380
21559 | 21832 | YA5160 | AMZJ Running | 74
21561 | 22025 | EK5998 | IDRA Running | 217
21572 | 21632 | IE1120 | ZCDT Running | 135
21577 | 21827 | RQ6933 | WQSY Running | 66
21589 | 21862 | PR8175 | AMZJ Running | 16
21591 | 22055 | CA4629 | IDRA Running | 73
21602 | 21662 | WY7322 | ZCDT Running | 54
21607 | 21857 | TE9208 | WQSY Running | 110
21619 | 21878 | XN5521 | AMZJ Running | 2
21621 | 22085 | LL1257 | IDRA Running | 121
21624 | 21624 | AE7262 | ZCN Running | 30
21625 | 21625 | DO9371 | XTT Running | 352
21632 | 21692 | DZ4231 | ZCDT Running | 179
21633 | 21633 | YZ9316 | UDK Waiting | 441
21637 | 21887 | DD1622 | WQSY Running | 215
21645 | 21645 | GC6746 | XLO Waiting | 330
21649 | 21880 | AG1168 | AMZJ Running | 272
21651 | 22115 | UA2932 | IDRA Running | 73
21654 | 21654 | AE7262 | ZCN Waiting | 440
21662 | 21722 | IE1120 | ZCDT Running | 105
21667 | 21917 | JQ6883 | WQSY Running | 359
21668 | 21668 | NZ5800 | PBN Waiting | 122
21676 | 21676 | VM8791 | HPC Running | 352
21679 | 21910 | DW9737 | AMZJ Running | 20
21681 | 22145 | YV1743 | IDRA Running | 270
21682 | 21682 | UG1000 | AMZJ Waiting | 463
21692 | 21752 | WY7322 | ZCDT Running | 24
21697 | 21947 | QS6782 | WQSY Running | 124
21698 | 21698 | CQ3852 | DKB Waiting | 469
21707 | 21927 | AT4994 | DWU Running | 200
21711 | 22175 | FX4951 | IDRA Running | 11
21712 | 21930 | ST2100 | AMZJ Running | 218
21722 | 21776 | DZ4231 | ZCDT Running | 149
21737 | 21977 | ZM8819 | WQSY Running | 18
21741 | 21741 | WR8705 | ROX Waiting | 459
21741 | 22186 | IB2263 | IDRA Running | 98
21742 | 21960 | ZU7922 | AMZJ Running | 305
21752 | 21806 | IE1120 | ZCDT Running | 75
21760 | 21760 | YM5038 | NCJ Running | 437
21767 | 21995 | NL5756 | WQSY Running | 7
21772 | 21990 | EK9518 | AMZJ Running | 19
21776 | 21776 | WY7322 | Finished | 0
21790 | 21790 | NZ5800 | PBN Running | 434
21790 | 22216 | XR7203 | IDRA Running | 74
21797 | 22002 | PA5529 | WQSY Running | 232
21802 | 22009 | EC1594 | AMZJ Running | 67
21806 | 21836 | DZ4231 | ZCDT Running | 119
21820 | 22246 | MK1284 | IDRA Running | 47
21827 | 22032 | MQ4649 | WQSY Running | 50
21832 | 22039 | WE8143 | AMZJ Running | 108
21836 | 21866 | IE1120 | ZCDT Running | 45
21850 | 22276 | AZ7152 | IDRA Running | 52
21857 | 22062 | RQ6933 | WQSY Running | 36
21862 | 22069 | YA5160 | AMZJ Running | 44
21866 | 21896 | DZ4231 | ZCDT Running | 89
21875 | 22028 | YB2742 | HPC Running | 268
21878 | 21878 | PR8175 | Finished | 0
21880 | 21880 | XN5521 | Finished | 0
21887 | 21887 | ZC4232 | XLO Waiting | 426
21887 | 22092 | TE9208 | WQSY Running | 80
21896 | 21926 | IE1120 | ZCDT Running | 15
21905 | 22306 | MQ7520 | IDRA Running | 61
21910 | 22099 | AG1168 | AMZJ Running | 242
21917 | 22122 | DD1622 | WQSY Running | 185
21926 | 21941 | DZ4231 | ZCDT Running | 59
21927 | 21927 | MB8755 | DWU Waiting | 215
21930 | 21930 | DW9737 | WSY Running | 58
21935 | 22336 | MV5132 | IDRA Running | 155
21937 | 21937 | GZ8627 | UDK Waiting | 70
21941 | 21941 | IE1120 | Finished | 0
21947 | 22152 | JQ6883 | WQSY Running | 329
21960 | 22129 | ST2100 | AMZJ Running | 188
21965 | 22366 | QC6923 | IDRA Running | 66
21971 | 21971 | DZ4231 | ZCDT Running | 29
21975 | 21975 | GC6746 | XLO Running | 89
21977 | 21977 | DO9371 | XTT Waiting | 493
21977 | 22182 | QS6782 | WQSY Running | 94
21988 | 21988 | DW9737 | WSY Waiting | 206
21990 | 22159 | ZU7922 | AMZJ Running | 275
21995 | 21995 | ZM8819 | WQSY Waiting | 323
21995 | 22396 | KS4285 | IDRA Running | 193
22000 | 22000 | DZ4231 | Finished | 0
22002 | 22002 | NL5756 | WQSY Waiting | 367
22007 | 22366 | GZ8627 | UDK Running | 326
22009 | 22009 | EK9518 | WJC Running | 393
22025 | 22426 | HW3855 | IDRA Running | 133
22028 | 22028 | VM8791 | HPC Waiting | 90
22032 | 22212 | PA5529 | WQSY Running | 202
22039 | 22189 | EC1594 | AMZJ Running | 37
22048 | 22048 | UU6266 | ROX Waiting | 302
22055 | 22456 | EK5998 | IDRA Running | 187
22062 | 22242 | MQ4649 | WQSY Running | 20
22064 | 22262 | GC6746 | WQSY Running | 287
22069 | 22219 | WE8143 | AMZJ Running | 78
22074 | 22692 | YZ9316 | UDK Running | 288
22085 | 22486 | CA4629 | IDRA Running | 43
22092 | 22292 | RQ6933 | WQSY Running | 6
22094 | 22094 | AE7262 | ZCN Running | 295
22099 | 22249 | YA5160 | AMZJ Running | 14
22115 | 22516 | LL1257 | IDRA Running | 91
22118 | 22296 | VM8791 | HPC Running | 276
22122 | 22298 | TE9208 | WQSY Running | 50
22127 | 22127 | AT4994 | DWU Waiting | 343
22129 | 22263 | AG1168 | AMZJ Running | 212
22142 | 22142 | MB8755 | DWU Running | 186
22145 | 22293 | UG1000 | AMZJ Running | 492
22145 | 22546 | UA2932 | IDRA Running | 43
22152 | 22328 | DD1622 | WQSY Running | 155
22159 | 22323 | ST2100 | AMZJ Running | 158
22167 | 22167 | CQ3852 | DKB Running | 11
22175 | 22576 | YV1743 | IDRA Running | 240
22178 | 22358 | CQ3852 | WQSY Running | 213
22182 | 22388 | JQ6883 | WQSY Running | 299
22186 | 22186 | FX4951 | Finished | 0
22189 | 22353 | ZU7922 | AMZJ Running | 245
22194 | 22194 | DW9737 | WSY Running | 470
22197 | 22197 | YM5038 | NCJ Waiting | 13
22200 | 22200 | WR8705 | ROX Running | 68
22210 | 22210 | YM5038 | NCJ Running | 452
22212 | 22418 | QS6782 | WQSY Running | 64
22216 | 22606 | IB2263 | IDRA Running | 68
22219 | 22383 | EC1594 | AMZJ Running | 7
22224 | 22224 | NZ5800 | PBN Waiting | 90
22242 | 22448 | PA5529 | WQSY Running | 172
22246 | 22636 | XR7203 | IDRA Running | 44
22249 | 22390 | WE8143 | AMZJ Running | 48
22262 | 22262 | MQ4649 | WQSY Waiting | 307
22263 | 22263 | YA5160 | AMZJ Waiting | 313
22268 | 22268 | WR8705 | ROX Waiting | 156
22276 | 22666 | MK1284 | IDRA Running | 17
22292 | 22478 | GC6746 | WQSY Running | 257
22293 | 22420 | AG1168 | AMZJ Running | 182
22296 | 22296 | YB2742 | HPC Waiting | 98
22298 | 22298 | RQ6933 | Finished | 0
22306 | 22683 | AZ7152 | IDRA Running | 22
22313 | 22313 | ZC4232 | XLO Running | 37
22314 | 22314 | NZ5800 | PBN Running | 181
22318 | 22508 | ZM8819 | WQSY Running | 191
22323 | 22450 | UG1000 | AMZJ Running | 462
22328 | 22328 | MB8755 | DWU Waiting | 256
22328 | 22538 | TE9208 | WQSY Running | 20
22336 | 22705 | MQ7520 | IDRA Running | 31
22350 | 22350 | UU6266 | ROX Running | 399
22350 | 22350 | ZC4232 | XLO Waiting | 150
22353 | 22480 | ST2100 | AMZJ Running | 128
22358 | 22558 | DD1622 | WQSY Running | 125
22366 | 22510 | WC1548 | AMZJ Running | 111
22366 | 22735 | MV5132 | IDRA Running | 125
22369 | 22588 | NL5756 | WQSY Running | 489
22383 | 22540 | ZU7922 | AMZJ Running | 215
22388 | 22618 | CQ3852 | WQSY Running | 183
22389 | 22389 | AE7262 | GTYI Running | 71
22390 | 22390 | EC1594 | AMZJ Waiting | 332
22394 | 22572 | YB2742 | HPC Running | 457
22396 | 22765 | QC6923 | IDRA Running | 36
22402 | 22402 | EK9518 | WJC Waiting | 315
22418 | 22648 | JQ6883 | WQSY Running | 269
22419 | 22419 | AE7262 | GTYI Running | 41
22420 | 22570 | WE8143 | AMZJ Running | 18
22424 | 22749 | WR8705 | ROX Running | 373
22426 | 22795 | KS4285 | IDRA Running | 163
22448 | 22678 | QS6782 | WQSY Running | 34
22449 | 22449 | AE7262 | GTYI Running | 11
22450 | 22588 | AG1168 | AMZJ Running | 152
22456 | 22825 | HW3855 | IDRA Running | 103
22460 | 22460 | AE7262 | Finished | 0
22470 | 22470 | AT4994 | DWU Running | 220
22470 | 22470 | DO9371 | XTT Running | 427
22478 | 22708 | PA5529 | WQSY Running | 142
22480 | 22618 | UG1000 | AMZJ Running | 432
22486 | 22855 | EK5998 | IDRA Running | 157
22495 | 22495 | NZ5800 | PBN Waiting | 366
22500 | 22500 | ZC4232 | XLO Running | 289
22508 | 22738 | GC6746 | WQSY Running | 227
22510 | 22648 | ST2100 | AMZJ Running | 98
22516 | 22885 | CA4629 | IDRA Running | 13
22538 | 22768 | ZM8819 | WQSY Running | 161
22540 | 22678 | WC1548 | AMZJ Running | 81
22546 | 22898 | LL1257 | IDRA Running | 61
22558 | 22558 | TE9208 | Finished | 0
22569 | 22798 | MQ4649 | WQSY Running | 379
22570 | 22708 | ZU7922 | AMZJ Running | 185
22572 | 22572 | VM8791 | HPC Waiting | 459
22576 | 22738 | YA5160 | AMZJ Running | 311
22576 | 22928 | UA2932 | IDRA Running | 13
22584 | 22690 | MB8755 | DWU Running | 135
22588 | 22588 | WE8143 | Finished | 0
22588 | 22828 | DD1622 | WQSY Running | 95
22606 | 22941 | YV1743 | IDRA Running | 210
22618 | 22768 | AG1168 | AMZJ Running | 122
22618 | 22858 | NL5756 | WQSY Running | 459
22636 | 22971 | IB2263 | IDRA Running | 38
22648 | 22888 | CQ3852 | WQSY Running | 153
22648 | 22798 | UG1000 | AMZJ Running | 402
22662 | 22662 | YM5038 | NCJ Waiting | 473
22664 | 22664 | DW9737 | WSY Waiting | 27
22666 | 23001 | XR7203 | IDRA Running | 14
22678 | 22918 | JQ6883 | WQSY Running | 239
22678 | 22828 | ST2100 | AMZJ Running | 68
22683 | 22683 | MK1284 | YIQ Running | 202
22690 | 22690 | AT4994 | DWU Waiting | 41
22691 | 22691 | DW9737 | WSY Running | 56
22692 | 22692 | GZ8627 | UDK Waiting | 424
22705 | 22705 | AZ7152 | Finished | 0
22708 | 22948 | QS6782 | WQSY Running | 4
22708 | 22858 | WC1548 | AMZJ Running | 51
22717 | 22717 | EK9518 | WJC Running | 256
22722 | 22888 | EC1594 | AMZJ Running | 393
22731 | 22825 | AT4994 | DWU Running | 327
22735 | 23015 | MQ7520 | IDRA Running | 1
22738 | 22952 | PA5529 | WQSY Running | 112
22738 | 22918 | ZU7922 | AMZJ Running | 155
22747 | 22747 | DW9737 | WSY Waiting | 193
22749 | 22749 | UU6266 | GTYI Running | 120
22765 | 23016 | MV5132 | IDRA Running | 95
22768 | 22982 | GC6746 | WQSY Running | 197
22768 | 22948 | YA5160 | AMZJ Running | 281
22779 | 22779 | UU6266 | GTYI Running | 90
22789 | 23012 | ZC4232 | WQSY Running | 107
22795 | 23046 | QC6923 | IDRA Running | 6
22798 | 22978 | AG1168 | AMZJ Running | 92
22798 | 23042 | ZM8819 | WQSY Running | 131
22809 | 22809 | UU6266 | GTYI Running | 60
22825 | 22825 | MB8755 | DWU Waiting | 273
22825 | 23052 | KS4285 | IDRA Running | 133
22828 | 23072 | MQ4649 | WQSY Running | 349
22828 | 23008 | UG1000 | AMZJ Running | 372
22839 | 22839 | UU6266 | GTYI Running | 30
22855 | 23082 | HW3855 | IDRA Running | 73
22858 | 23102 | DD1622 | WQSY Running | 65
22858 | 23038 | ST2100 | AMZJ Running | 38
22861 | 22861 | NZ5800 | PBN Running | 244
22869 | 22869 | UU6266 | Finished | 0
22885 | 22885 | MK1284 | YIQ Waiting | 80
22885 | 23112 | EK5998 | IDRA Running | 127
22888 | 23132 | NL5756 | WQSY Running | 429
22888 | 23068 | WC1548 | AMZJ Running | 21
22897 | 22897 | DO9371 | XTT Waiting | 33
22898 | 22898 | CA4629 | NCJ Running | 134
22918 | 23162 | CQ3852 | WQSY Running | 123
22918 | 23089 | EC1594 | AMZJ Running | 363
22928 | 23142 | LL1257 | IDRA Running | 31
22930 | 22930 | DO9371 | XTT Running | 102
22940 | 22940 | DW9737 | WSY Running | 412
22941 | 22941 | UA2932 | Finished | 0
22948 | 23192 | JQ6883 | WQSY Running | 209
22948 | 23119 | ZU7922 | AMZJ Running | 125
22952 | 22952 | QS6782 | OYL Running | 484
22965 | 22965 | MK1284 | YIQ Running | 16
22971 | 23172 | YV1743 | IDRA Running | 180
22973 | 22973 | EK9518 | WJC Waiting | 462
22978 | 23149 | YA5160 | AMZJ Running | 251
22980 | 22980 | YZ9316 | UDK Waiting | 28
22981 | 22981 | MK1284 | YIQ Waiting | 83
22982 | 23222 | PA5529 | WQSY Running | 82
23001 | 23202 | IB2263 | IDRA Running | 8
23008 | 23008 | YZ9316 | UDK Running | 411
23008 | 23179 | AG1168 | AMZJ Running | 62
23012 | 23252 | GC6746 | WQSY Running | 167
23015 | 23015 | XR7203 | IDRA Waiting | 16
23016 | 23016 | MQ7520 | IDRA Waiting | 17
23029 | 23029 | YB2742 | HPC Waiting | 371
23031 | 23031 | VM8791 | HPC Running | 274
23031 | 23210 | XR7203 | IDRA Running | 137
23032 | 23032 | CA4629 | NCJ Waiting | 16
23032 | 23032 | DO9371 | GTYI Running | 281
23033 | 23240 | MQ7520 | IDRA Running | 458
23038 | 23209 | UG1000 | AMZJ Running | 342
23042 | 23282 | ZC4232 | WQSY Running | 77
23046 | 23270 | MV5132 | IDRA Running | 65
23048 | 23048 | CA4629 | NCJ Running | 158
23052 | 23052 | QC6923 | Finished | 0
23062 | 23062 | DO9371 | GTYI Running | 251
23064 | 23064 | MK1284 | YIQ Running | 152
23068 | 23239 | ST2100 | AMZJ Running | 8
23072 | 23312 | ZM8819 | WQSY Running | 101
23082 | 23300 | KS4285 | IDRA Running | 103
23089 | 23089 | WC1548 | Finished | 0
23092 | 23092 | DO9371 | GTYI Running | 221
23098 | 23152 | MB8755 | DWU Running | 315
23102 | 23342 | MQ4649 | WQSY Running | 319
23105 | 23372 | NZ5800 | WQSY Running | 370
23112 | 23330 | HW3855 | IDRA Running | 43
23116 | 23419 | GZ8627 | UDK Running | 355
23119 | 23247 | EC1594 | AMZJ Running | 333
23122 | 23122 | WR8705 | ROX Waiting | 106
23122 | 23122 | DO9371 | GTYI Running | 191
23132 | 23402 | DD1622 | WQSY Running | 35
23135 | 23206 | YM5038 | NCJ Running | 315
23142 | 23360 | EK5998 | IDRA Running | 97
23149 | 23277 | ZU7922 | AMZJ Running | 95
23152 | 23152 | AT4994 | DWU Waiting | 57
23152 | 23152 | DO9371 | GTYI Running | 161
23162 | 23432 | NL5756 | WQSY Running | 399
23172 | 23390 | LL1257 | IDRA Running | 1
23179 | 23307 | YA5160 | AMZJ Running | 221
23182 | 23182 | DO9371 | GTYI Running | 131
23192 | 23462 | CQ3852 | WQSY Running | 93
23202 | 23391 | YV1743 | IDRA Running | 150
23206 | 23206 | CA4629 | NCJ Waiting | 419
23209 | 23467 | AT4994 | DWU Running | 138
23209 | 23337 | AG1168 | AMZJ Running | 32
23210 | 23216 | IB2263 | YIQ Running | 270
23212 | 23212 | DO9371 | GTYI Running | 101
23216 | 23216 | MK1284 | YIQ Waiting | 209
23222 | 23492 | JQ6883 | WQSY Running | 179
23228 | 23228 | WR8705 | ROX Running | 382
23239 | 23367 | UG1000 | AMZJ Running | 312
23240 | 23421 | XR7203 | IDRA Running | 107
23242 | 23242 | DO9371 | GTYI Running | 71
23247 | 23247 | ST2100 | ZGZ Running | 363
23252 | 23522 | PA5529 | WQSY Running | 52
23270 | 23451 | MQ7520 | IDRA Running | 428
23272 | 23272 | DO9371 | GTYI Running | 41
23277 | 23397 | EC1594 | AMZJ Running | 303
23282 | 23552 | GC6746 | WQSY Running | 137
23300 | 23481 | MV5132 | IDRA Running | 35
23302 | 23302 | DO9371 | GTYI Running | 11
23305 | 23511 | VM8791 | IDRA Running | 66
23307 | 23427 | ZU7922 | AMZJ Running | 65
23312 | 23582 | ZC4232 | WQSY Running | 47
23313 | 23313 | DO9371 | Finished | 0
23330 | 23541 | KS4285 | IDRA Running | 73
23337 | 23457 | YA5160 | AMZJ Running | 191
23342 | 23612 | ZM8819 | WQSY Running | 71
23352 | 23487 | DW9737 | AMZJ Running | 143
23360 | 23571 | HW3855 | IDRA Running | 13
23367 | 23517 | AG1168 | AMZJ Running | 2
23372 | 23642 | MQ4649 | WQSY Running | 289
23390 | 23584 | EK5998 | IDRA Running | 67
23391 | 23391 | LL1257 | Finished | 0
23397 | 23519 | UG1000 | AMZJ Running | 282
23400 | 23400 | YB2742 | HPC Running | 330
23402 | 23672 | NZ5800 | WQSY Running | 340
23419 | 23419 | YZ9316 | UDK Waiting | 109
23421 | 23614 | YV1743 | IDRA Running | 120
23425 | 23486 | MK1284 | YIQ Running | 449
23427 | 23549 | EC1594 | AMZJ Running | 273
23432 | 23702 | DD1622 | WQSY Running | 5
23435 | 23435 | EK9518 | WJC Running | 67
23436 | 23436 | QS6782 | OYL Waiting | 368
23451 | 23644 | XR7203 | IDRA Running | 77
23457 | 23579 | ZU7922 | AMZJ Running | 35
23462 | 23707 | NL5756 | WQSY Running | 369
23467 | 23737 | MB8755 | WQSY Running | 15
23481 | 23674 | MQ7520 | IDRA Running | 398
23486 | 23486 | IB2263 | YIQ Waiting | 215
23487 | 23609 | YA5160 | AMZJ Running | 161
23492 | 23752 | CQ3852 | WQSY Running | 63
23502 | 23502 | EK9518 | WJC Waiting | 201
23511 | 23704 | MV5132 | IDRA Running | 5
23517 | 23639 | DW9737 | AMZJ Running | 113
23519 | 23610 | AG1168 | ZGZ Running | 24
23521 | 23521 | YM5038 | NCJ Waiting | 477
23522 | 23782 | JQ6883 | WQSY Running | 149
23528 | 23774 | YZ9316 | UDK Running | 358
23541 | 23709 | VM8791 | IDRA Running | 36
23549 | 23669 | UG1000 | AMZJ Running | 252
23552 | 23812 | PA5529 | WQSY Running | 22
23571 | 23739 | KS4285 | IDRA Running | 43
23579 | 23699 | EC1594 | AMZJ Running | 243
23582 | 23834 | GC6746 | WQSY Running | 107
23584 | 23584 | HW3855 | NCJ Running | 459
23605 | 23864 | AT4994 | WQSY Running | 379
23609 | 23729 | ZU7922 | AMZJ Running | 5
23610 | 23610 | ST2100 | ZGZ Waiting | 267
23610 | 23610 | WR8705 | GTYI Running | 427
23612 | 23894 | ZC4232 | WQSY Running | 17
23614 | 23769 | EK5998 | IDRA Running | 37
23625 | 24043 | CA4629 | NCJ Running | 33
23634 | 23634 | AG1168 | ZGZ Waiting | 209
23639 | 23734 | YA5160 | AMZJ Running | 131
23640 | 23640 | WR8705 | GTYI Running | 397
23642 | 23911 | ZM8819 | WQSY Running | 41
23644 | 23799 | YV1743 | IDRA Running | 90
23669 | 23764 | DW9737 | AMZJ Running | 83
23670 | 23670 | WR8705 | GTYI Running | 367
23672 | 23941 | MQ4649 | WQSY Running | 259
23674 | 23829 | XR7203 | IDRA Running | 47
23699 | 23794 | UG1000 | AMZJ Running | 222
23700 | 23700 | WR8705 | GTYI Running | 337
23701 | 23935 | IB2263 | YIQ Running | 332
23702 | 23971 | NZ5800 | WQSY Running | 310
23703 | 23703 | EK9518 | WJC Running | 109
23704 | 23859 | MQ7520 | IDRA Running | 368
23707 | 23707 | DD1622 | CDO Running | 360
